GROUP 1,GROUP 2,GROUP 3,GROUP 4,GROUP 5,GROUP 6,GROUP 7
"hash: ""0xaee41981a88524217d367a38c629513aa05584f05b364f25fbbb13f0b84a285d"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0x6a269815ac6f094b25be5de18fbb0b2b04823358"" tokenSymbol: ""XDAI"" value: ""3.0""","hash: ""0xc929dc5da8f706de5be0a7b0c77913dccf9597ff3992c0a07bf8e87c96c61048"" from: ""0x58b699fc551314282126fff02b62d2f3e71d8723"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""1.19999678e-07""","hash: ""0x70d9b9f7ca115a936f2203e43d735313b27560d0d63bc25ede7b91ca1809679f"" from: ""0x93157af806d22be843c049881629e3312ad134ef"" to: ""0x8b06dbdd6d48b75a31eccf278b60894fbafd2a4b"" tokenSymbol: ""XDAI"" value: ""0.05""","hash: ""0xf93287a41d07185f9a98255e6082e3a301d7187a5102703f7f2ee0b5c5beaf72"" from: ""0x6e3d7462aa47d63dfda2c9e7421b4e2ad3066a35"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""0.001658167530701716""","hash: ""0xca0e563e2456beaf9ce82ddc93dc7e648218eef4d31b4d11f1b386fad52e0d50"" from: ""0x81c4a9a4f4ca1b0fe87c9ecc3fc855c64d781695"" to: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" tokenSymbol: ""XDAI"" value: ""772.0""","hash: ""0x2b4d1c03b6ca1bbd294e0b80e7bbe9aa34974e4808a68312c018f583e3c3619e"" from: ""0x56369b633cd6d0a2046b435cfaad0107d286a5d8"" to: ""0xa9f443a9a0034ce599560371d3627400b5a15012"" tokenSymbol: ""XDAI"" value: ""143.0""","hash: ""0x3c267aa80af860b3b6b7f3412f8b59716f56dc14d72be7d29855746978a06bec"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x6c965b656c450259a6d4d95a2e68fb4319eecbc0"" tokenSymbol: ""XDAI"" value: ""0.3"""
"hash: ""0x14653cc78e6d773acfc78b0dcca278f1709b26dff96737f2c6627fb38faa4855"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0x921ec2c2b5a67066c8870c02c55c55ef6b1f7fde"" tokenSymbol: ""XDAI"" value: ""2.0""","hash: ""0x894ad34638603586f9bd060d3ad77e8d0b3fcb4b10e8d34a835e9807c34f70b8"" from: ""0x58b699fc551314282126fff02b62d2f3e71d8723"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""0.006700000000018""","hash: ""0x47a42ec475b6f904f4e230c4223b703004eacbd310b28d4db35f261ab3967ce6"" from: ""0x87d515af98dee70b36992586fa71112c3a00e9bb"" to: ""0x8b06dbdd6d48b75a31eccf278b60894fbafd2a4b"" tokenSymbol: ""XDAI"" value: ""700.0""","hash: ""0x4c575151d04f97c027d836752549bac0815e3696ee018573023cffd2b0d45515"" from: ""0x80739c8bbb769c13d363663cd1d3a3ada786d938"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""0.002237324888040816""","hash: ""0x58281abb8afaf3879df302c489f2699e33d66f614baf9cdc47135aa7a4145bb8"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x774c6e8930ac08a1b00480135e0301e7967a1e22"" tokenSymbol: ""XDAI"" value: ""100.0""","hash: ""0xbd276bdcb929efaa9212678a28f4071bca2a72d11821cea92ff3794d34044fba"" from: ""0x56369b633cd6d0a2046b435cfaad0107d286a5d8"" to: ""0xa9f443a9a0034ce599560371d3627400b5a15012"" tokenSymbol: ""XDAI"" value: ""252.0""","hash: ""0x7e193e6c9b7f5198efb81da3633bd4d30dd8c6ec7c85cc7efd3eadd49d9aa238"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x6c965b656c450259a6d4d95a2e68fb4319eecbc0"" tokenSymbol: ""XDAI"" value: ""1.5"""
"hash: ""0x76ae7a754670b2373ac7972a4502ef2dea613aa64a99c47746e4356c0ee31f45"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0x6a269815ac6f094b25be5de18fbb0b2b04823358"" tokenSymbol: ""XDAI"" value: ""800.0""","hash: ""0x2c026c27fb39db2573669e837e662a79cec8cab6edfb19d38438d671e0d8ea13"" from: ""0x58b699fc551314282126fff02b62d2f3e71d8723"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""0.000201000000006""","hash: ""0x6c1b3a863bdcd1dfa065cf04b4fce1f7fc41b90f1181feeddbecc1a9311a4c1e"" from: ""0x8b06dbdd6d48b75a31eccf278b60894fbafd2a4b"" to: ""0x5ef8037cb456061d3dfd2ec386134a51066b6f07"" tokenSymbol: ""XDAI"" value: ""0.05""","hash: ""0x467f3fa805969087f1e9c4625a9920b310ca23cf6a0b967552fb2155c936c57f"" from: ""0x9d71e1be1a06ab80a4737c5e7ceeaa1297947d37"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""0.01570767752386215""","hash: ""0x7f8186d4f707bfb6a68d254c280573a7dc39a12047dd7944f474b0c942f7c4a3"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x8ae1bd8a98eb772363157682f5238209276458be"" tokenSymbol: ""XDAI"" value: ""100.0""","hash: ""0x39d6a5039f6c04bbe3d6148895f9f1d75d14fa72a3bdc54891da9a88e7ea8102"" from: ""0xa9f443a9a0034ce599560371d3627400b5a15012"" to: ""0x8a7dc9a0c5779a695edddae4c6d18183fafd6b8d"" tokenSymbol: ""XDAI"" value: ""10.287334679440098""","hash: ""0x16dfd8b93070cb7ed9308695219af5feacd55fac5feb2b7a7862aa8675cc54ac"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x6c965b656c450259a6d4d95a2e68fb4319eecbc0"" tokenSymbol: ""XDAI"" value: ""43.0"""
"hash: ""0xbed8016d0eada5ec7e860c99680c6b648701f5e0a4404693be321cc94ad57ae2"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0x6da0c6a8889089c9e466be8699992f19f0e18e3d"" tokenSymbol: ""XDAI"" value: ""25.11115968016""","hash: ""0xc896c25d85c72d63b59c159b274b47e11e705590f1b18313ffc7004480c777ca"" from: ""0x58b699fc551314282126fff02b62d2f3e71d8723"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""0.006700000000018""","hash: ""0xbcb9d990a85cc4cad8c70d14f2b10f1f9cef0f6adc28e9d739e0e88a478f6120"" from: ""0x8b06dbdd6d48b75a31eccf278b60894fbafd2a4b"" to: ""0x63ba306d91d5ab9d45c66dc9ad70b8cb81f6c278"" tokenSymbol: ""XDAI"" value: ""0.05""","hash: ""0x01094237ad7945b4e5e91f2e02891c016952c62144589d39530e83dc0a116a3c"" from: ""0x8f321073068ab803309d641f030df8b5ebbc915d"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""0.004603845948206136""","hash: ""0x81d05599cba6f98324b23935b4e76b53fe21a9016393c4560ba3dbaac857b057"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x8c8578cb6ef972b978452b4f22b2677c97c18661"" tokenSymbol: ""XDAI"" value: ""100.0""","hash: ""0x1143ee59d5204ca385591a1ea81776b60a5f6eb2c4e506e6cce75d406984dae5"" from: ""0x9f1be87d754b90db7b91baf665938e0746868b78"" to: ""0x8a7dc9a0c5779a695edddae4c6d18183fafd6b8d"" tokenSymbol: ""XDAI"" value: ""10.300379955986017""","hash: ""0x8b2a551b90ba5c7feddfe09cb1ba3780db6824fac4796e147c5a1a12cee6267f"" from: ""0x6c965b656c450259a6d4d95a2e68fb4319eecbc0"" to: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" tokenSymbol: ""XDAI"" value: ""20.0"""
"hash: ""0xdaccd0d79a18ed1c16465f6037fd140fcb7082557218bb99faafb0d0e834b3e9"" from: ""0x6da0c6a8889089c9e466be8699992f19f0e18e3d"" to: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" tokenSymbol: ""XDAI"" value: ""150.0""","hash: ""0x5bf33893167c17c900a4a2ac2a0df97872dfc2524fe7c254057eb3ba3118e98d"" from: ""0x58b699fc551314282126fff02b62d2f3e71d8723"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""7.1690000009e-05""","hash: ""0x42a9a56d1afe37f036f21c0a547913f6680f8b63d15b2c380fd69efee3233285"" from: ""0x8b06dbdd6d48b75a31eccf278b60894fbafd2a4b"" to: ""0x6556a24a1a58d34e2433af814a5cbb3839b82b36"" tokenSymbol: ""XDAI"" value: ""0.05""","hash: ""0x48a8f642c80d995f767bba97865b3e6f51c629911a93001a84960e71a1598f2e"" from: ""0xa2491cd74db23f5742b64b03718d6b891879a8f0"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""0.002394101072660595""","hash: ""0x8931889b0ae918b87efd7f923b876e17dd92c371b48c9a36449ad49f0d26fe57"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x81c4a9a4f4ca1b0fe87c9ecc3fc855c64d781695"" tokenSymbol: ""XDAI"" value: ""80.0""","hash: ""0xbacf60807e2d2a8aeceff4abc266660357b13b3e4f3120e62bcb057281332441"" from: ""0x60c3deec36baeb78a5227f239f3fdf5f2cbb41cf"" to: ""0x8a7dc9a0c5779a695edddae4c6d18183fafd6b8d"" tokenSymbol: ""XDAI"" value: ""6.482124281462489""","hash: ""0x9576126087c6e5262e34f19cf55a7a3c6dd1398c2c3789cadf988f9b35bf9543"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x9ae494fbac34682c122a1d4e3d6ae1eb5404a469"" tokenSymbol: ""XDAI"" value: ""3.32"""
"hash: ""0xb4388aa60bc81948e4bc619cb2504f857298dc41933ef7ca65cb223f1e4b3d4e"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0x9246171854852536c8bc008776eb66faf35f8f4a"" tokenSymbol: ""XDAI"" value: ""5.0""","hash: ""0xe2580842a876427820a027d7d5ffd3fd01025be097593dea71e6864854e4df19"" from: ""0x8c2e4c5f20b0a0cce314aad725a390e254577bd0"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""0.40018997488464664""","hash: ""0x0507310094de064b2f2d13c4fe840a043c406fff442255e84fe899df2b6a8249"" from: ""0x8b06dbdd6d48b75a31eccf278b60894fbafd2a4b"" to: ""0x61fa456abd066ba512fa984dabb8efbd329f816d"" tokenSymbol: ""XDAI"" value: ""0.05""","hash: ""0x0973eae14692a6bc4ac8164672f17aafa641743fb1977c09a5dcc0d216f6ebbe"" from: ""0x96e973621c2ccb036eda5d73c9e3a2236c547ccf"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""8.7285431604782e-05""","hash: ""0x6f1994f772382b104d612d6947fa55c747fc24a9c39d844fe45706ff4dcb124c"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x83cf5503402768415856fc629bd4f213e7effb43"" tokenSymbol: ""XDAI"" value: ""90.0""","hash: ""0x6187d27f7bcf371f73c5101e3753dc698737ad37abbd4165264005842446b9ef"" from: ""0x77a14cfac4de8bfbb3a5c69a46742b12b583bffd"" to: ""0x8c3a50426a5b03ccce9591eb57457ec852420b0b"" tokenSymbol: ""XDAI"" value: ""14.0""","hash: ""0x3a6d87cac13a46592d07ed583c036db158711aef251dcd2d187b6c554f4bdf7b"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x9ae494fbac34682c122a1d4e3d6ae1eb5404a469"" tokenSymbol: ""XDAI"" value: ""0.83"""
"hash: ""0xe5ef6498206632371a83c079fb2de8852b42e94c97294cd1d1fb3287dc0ee668"" from: ""0x6a269815ac6f094b25be5de18fbb0b2b04823358"" to: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" tokenSymbol: ""XDAI"" value: ""70.0""","hash: ""0x6fed92d9acd29d768db41317777a73607c6092ec673ff9aaccb31f3b7e9e80c8"" from: ""0xa6d7ec2dbc6a7b3921d81d626ca8e5f76a0c94d1"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""0.0373288838674019""","hash: ""0x9898f84f7cd6900ad084f017b3abc85c401e081754326ba32edbe6731298e3c7"" from: ""0x87d515af98dee70b36992586fa71112c3a00e9bb"" to: ""0x8b06dbdd6d48b75a31eccf278b60894fbafd2a4b"" tokenSymbol: ""XDAI"" value: ""20.0""","hash: ""0xcc709c223f4cdd5ce7d0319d7863e8cf7c557453380270494eaa4e348d0da154"" from: ""0x65a13a97249455a4f894a3275afd63b1137f6fc0"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""0.000538672760975712""","hash: ""0x86ac3019b7e36a53603eeb1bf9f796a88e1318ba1bba49d203beed61899585b9"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x585a1da0d9884ff82eb538bef15ba7dbba9e8382"" tokenSymbol: ""XDAI"" value: ""75.0""","hash: ""0x4cb53b13af6277dee5e96394e2f27466a52a1b1729e88080966991abf1dd2e3e"" from: ""0x8c3a50426a5b03ccce9591eb57457ec852420b0b"" to: ""0x84d42f6a94c9601836942b9e95a8f634c77a91ec"" tokenSymbol: ""XDAI"" value: ""8.0""","hash: ""0x3b02484ed0c88bdf8811a70c5dd06695f2609322af3609586d91a1ff8a249b6b"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x9ae494fbac34682c122a1d4e3d6ae1eb5404a469"" tokenSymbol: ""XDAI"" value: ""13.78"""
"hash: ""0xb9b9e5beb138288ee57a13d74a4e707caa06cee533c2cec677e1982800ed561a"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0x7476c125d83ded2777bdf437eb1c133368c01330"" tokenSymbol: ""XDAI"" value: ""30.0""","hash: ""0x45b249fa7ff1096d61cc96064aed964530edd6bab48fd79c41582f582fb66555"" from: ""0x77c3db040f79ae46a91529a667c03ab484b37116"" to: ""0x790ea37af97f3b21bcfdc8d9ea8a1ed3ec05b6ef"" tokenSymbol: ""XDAI"" value: ""1.5""","hash: ""0x9f706ae8cf6e1ee5556692310c5b83777a7e32931a14537fe9382814484a75c4"" from: ""0x93157af806d22be843c049881629e3312ad134ef"" to: ""0x87d515af98dee70b36992586fa71112c3a00e9bb"" tokenSymbol: ""XDAI"" value: ""35.0""","hash: ""0x03eb3e0f26fe9edf10108f421768fe4367d80682571677707762efdb43440127"" from: ""0x83364d4489955eb34063d49625298fbfb8e7985d"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""0.000594254303880069""","hash: ""0x8ce2f6202cc8fbd093bbaf6f37a37d0e6bd2192a5879fc47040b36abf65a72c2"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x78022f272dcc0508b7d16883f8fa8c5702b62955"" tokenSymbol: ""XDAI"" value: ""89.0""","hash: ""0x915a3208aba1fe50111368b1d0c942e8bb67e56fe9c1658f478f3e5519f1423a"" from: ""0x77a14cfac4de8bfbb3a5c69a46742b12b583bffd"" to: ""0x8c3a50426a5b03ccce9591eb57457ec852420b0b"" tokenSymbol: ""XDAI"" value: ""280.0""","hash: ""0xafb8a5312f07d965b78d2fbc0c3aa836ed002890dedf7b36fdded72eb6c38e84"" from: ""0x6c965b656c450259a6d4d95a2e68fb4319eecbc0"" to: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" tokenSymbol: ""XDAI"" value: ""1.8"""
"hash: ""0x4cf0a448a27846fa0e34cb802773f83991c97e8119b8ffe926a8da403c1a8336"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0x6a269815ac6f094b25be5de18fbb0b2b04823358"" tokenSymbol: ""XDAI"" value: ""25.55""","hash: ""0x9bda704d5cbfe28fb35e625fa9a28fe367af6e071498a5abf154a97422ae05a9"" from: ""0x82b601d2a2ae312ddc3a1c31ef86d5662a51af36"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""0.00079""","hash: ""0xcb73fa8f63c173ae120496c6cb7eae0a648f75182dba0a41bef958ee456045f8"" from: ""0x87d515af98dee70b36992586fa71112c3a00e9bb"" to: ""0x6556a24a1a58d34e2433af814a5cbb3839b82b36"" tokenSymbol: ""XDAI"" value: ""0.001""","hash: ""0x776c84783c9dcee5b7d753595c1497195e5153b5654417a08d347cbf369f46a5"" from: ""0x98624dee43ccc03b74f48e256456cbfb52d5828f"" to: ""0x60294c5865b9b1f72fa9f7acc50675a0591e6533"" tokenSymbol: ""XDAI"" value: ""0.000240732693440653""","hash: ""0x0335bdbac019e7811fcd2d5559aa846fccecb7767105d93025f43df882b2f450"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x593176a04b6a4e3188abfb3e892d55671a0f6b56"" tokenSymbol: ""XDAI"" value: ""96.0""","hash: ""0xb605b3fb2b8008cad1c82d9f117b93ec3d861f5bd868ea471f5a44c5494961c2"" from: ""0x77a14cfac4de8bfbb3a5c69a46742b12b583bffd"" to: ""0x8c3a50426a5b03ccce9591eb57457ec852420b0b"" tokenSymbol: ""XDAI"" value: ""158.0""","hash: ""0x0d29bbeabe3561f77a33bce64144ad737e0b49c4e60bee6c31d5ff08a64075a9"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x9ae494fbac34682c122a1d4e3d6ae1eb5404a469"" tokenSymbol: ""XDAI"" value: ""5.0"""
"hash: ""0x558d348dd36731c939b866c93be43400ba06c6153ebfc48deb28dc7e1b77a8aa"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0xa0fae158cd5a1cb3a36c474a2d2591c62571fc8a"" tokenSymbol: ""XDAI"" value: ""40.0""","hash: ""0x006761b98920ec0963f6064a70da768c0dfb3ef65b500561f1dc49f36844f266"" from: ""0x82b601d2a2ae312ddc3a1c31ef86d5662a51af36"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""0.0002975""","hash: ""0xff15f2a222de6138332c53bfea055be9f90250ca8f22d195a59533dc86adc92c"" from: ""0x6556a24a1a58d34e2433af814a5cbb3839b82b36"" to: ""0x87d515af98dee70b36992586fa71112c3a00e9bb"" tokenSymbol: ""XDAI"" value: ""700.0138232554214""","hash: ""0xf8954cbb7164d89eb2dbfdb643e4465b83d647399b9614b2312c5638f7676b5c"" from: ""0x65fd2b9f460d0acd964c44e3b93a1d74354dafb3"" to: ""0xa2491cd74db23f5742b64b03718d6b891879a8f0"" tokenSymbol: ""XDAI"" value: ""203.64264511707282""","hash: ""0x275105771a19c49a29b1f3a64646c8a8059a42335e9f33c136b695bfaa9d3236"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0xa665a343a7dee34ccc6045aaf808a45d80e31d80"" tokenSymbol: ""XDAI"" value: ""98.0""","hash: ""0x874a62bd2ba4fe8e3b97eaf8c323efb01304b114e70158b6eff28ee1ff7e2dde"" from: ""0x77a14cfac4de8bfbb3a5c69a46742b12b583bffd"" to: ""0x8c3a50426a5b03ccce9591eb57457ec852420b0b"" tokenSymbol: ""XDAI"" value: ""243.0""","hash: ""0xbf69592c557c25d0640d206a2888a980d78c912d6f7e56da32c373a9d52709b6"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x6c965b656c450259a6d4d95a2e68fb4319eecbc0"" tokenSymbol: ""XDAI"" value: ""79.0"""
"hash: ""0xb20d2f809a4b51213c95d68cbab6d7e6a9a20820923742f5e5eee79588d97f15"" from: ""0x7e869dadf3632fbb5c8feaaa0672807d87c6bf13"" to: ""0xa398a2c62eeb4c7024ac2f36eb1cb4d870414362"" tokenSymbol: ""XDAI"" value: ""113.0""","hash: ""0xcf16f454e35fa9d1bb75cf6e825c4cd3875894747d97d5bc31251e65c7a20fc5"" from: ""0x7bd7287f00922e5f573d8575f8a23adabe8c7588"" to: ""0x6833c9040bcff71c3d7f8f3e84d3ae4f654f9b86"" tokenSymbol: ""XDAI"" value: ""0.08892943644805368""","hash: ""0x0fa54c45f898a220f9103a4c4b43860a8b5ca8edc7781b3af45b06389c4338fb"" from: ""0x87d515af98dee70b36992586fa71112c3a00e9bb"" to: ""0x7ba9e03c2415214586e6a465a3db9edf9f0e70e6"" tokenSymbol: ""XDAI"" value: ""0.01""","hash: ""0x13230f2c5545152c6f8d4c41f7ecda84e7b936665de37ca64d86ebcb536b7342"" from: ""0xa2491cd74db23f5742b64b03718d6b891879a8f0"" to: ""0x65fd2b9f460d0acd964c44e3b93a1d74354dafb3"" tokenSymbol: ""XDAI"" value: ""2.9104094643453777""","hash: ""0x0a15f11c4539a6412070be2a9ba3c8cf4d40eb68acd23b6b5e9740d7500a1ff4"" from: ""0x731111d4f903c913d4f1f83e0cd02067d3faa12f"" to: ""0x8c8578cb6ef972b978452b4f22b2677c97c18661"" tokenSymbol: ""XDAI"" value: ""75.0""","hash: ""0x14b06e767a8e242f7842ba7d1e70e35c1bc2dcf7bbed74cf5c02ec2999606fd0"" from: ""0x8c3a50426a5b03ccce9591eb57457ec852420b0b"" to: ""0x84d42f6a94c9601836942b9e95a8f634c77a91ec"" tokenSymbol: ""XDAI"" value: ""272.0""","hash: ""0xab8f64cb62168d24bf45f6593787d041835ad4d651a0ffc5abe743c7208a737f"" from: ""0x861fe68b2ed28f609c08f66a1c0bcc940b9bdc80"" to: ""0x9ae494fbac34682c122a1d4e3d6ae1eb5404a469"" tokenSymbol: ""XDAI"" value: ""7.45"""
