GROUP 1,GROUP 2,GROUP 3,GROUP 4,GROUP 5
"hash: ""0xdd8714cc6a606d1747ac1b6425477fe59b5d91e14d8469131aecb317f7f959ef"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.0005""","hash: ""0x225a653a9c278978a7fb071666c5fd9d4ece851021afb1314a2a5537b9e86e92"" from: ""0xb1f72d694711fce55c62ea97bd3739ff11cef986"" to: ""0xe563bad50fcaef4767116d945e35b87ef5acc4f0"" tokenSymbol: ""ETH"" value: ""0.05""",,"hash: ""0x4c6e0035dd6a87530581d31f9bc229560c755996c9a7b468129b2cde482db88f"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0xe3b8681778882bdd121b51eada0de2b9088398df"" tokenSymbol: ""ETH"" value: ""0.002""","hash: ""0x1f4920440ad5e41bac9f49ff779a3c4f8cc8734dcf7303cc5bed0d6a56a4d154"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xe96d806c830bb3f108eb51479a66edb31a3c1ab4"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0x594b25ed2f07c88aba362f4a6bd7b45ebd3ae252dac4bde433666c56ae1df8d9"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.0005""","hash: ""0x1ed8a9fc8a2576111cdd7795b036bf812e5961a47b2c484784264f4ea6d98e6f"" from: ""0xe563bad50fcaef4767116d945e35b87ef5acc4f0"" to: ""0xb1f72d694711fce55c62ea97bd3739ff11cef986"" tokenSymbol: ""ETH"" value: ""0.009""",,"hash: ""0xfd620a34e4531cdd580004536818966214d0ee637d9b28bc7b11960bb5fed4c0"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0xe3b8681778882bdd121b51eada0de2b9088398df"" tokenSymbol: ""ETH"" value: ""0.005""","hash: ""0x6cf660acadc74ee22ced56c0cb06b987ddd95ef19b591ea565e7dcf21c3277c2"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xd471a840ec81be3ce5e1325413581a1eaf5dcc11"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0x136e0e00f91718dda12528f5dd62ff85fb64c64ddcfe5c503d38e6dfee8b69c0"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" tokenSymbol: ""ETH"" value: ""0.0005""","hash: ""0x2d09f14ed6108c150396f57d635eb7aebf4f2933468cc63c5e5316fc9decbbc2"" from: ""0xb1f72d694711fce55c62ea97bd3739ff11cef986"" to: ""0xe563bad50fcaef4767116d945e35b87ef5acc4f0"" tokenSymbol: ""ETH"" value: ""0.01""",,"hash: ""0xea8a96ec714efffccb7124aca0c55e1710f3477a5fddc049b0ea6ec62e12413c"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0xe3b8681778882bdd121b51eada0de2b9088398df"" tokenSymbol: ""ETH"" value: ""0.005""","hash: ""0x1bb8f03a54a0637b0099ff8d37e036c1f3d9e2b5f8f3176182c82c787b3642de"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xeb0ad1099f5e12968d41c04f8a22e6dbb0f65702"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0xab6173ba958bd5978f1d2a096a1c56e2271a7660b3153fe6274501f55ab8b2c6"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.0005""",,,"hash: ""0x662f25584cd345efacf8318e8035233756076e1f2414e64ff90c433a5ccac888"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0xd3ea2b7f180b341aa5736a676de9abb21d399044"" tokenSymbol: ""ETH"" value: ""0.002""","hash: ""0x59da11d9b357c1363843f4ebcfecf0d454648700d79b20edd67b9f705e0a34f1"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xac8efff8b4ecef9f6704c38425d96a7048d938ed"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0xec7c63628f1b08dcc84249984df59694e8e5acc8cb664cd650e6c64db31d43e6"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" tokenSymbol: ""ETH"" value: ""0.0005""",,,"hash: ""0x16e2c46bbca8e38e9d8b173b576eae66b86d1a9bedd446c2e67aec22c5982fef"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0xd3ea2b7f180b341aa5736a676de9abb21d399044"" tokenSymbol: ""ETH"" value: ""0.003""","hash: ""0x4efe402f6baf540b4305c53ce85b5b102f46139602be733e984168a4d06ecfb0"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xd357a7e5c94f46dfbc3c05033b1ff97926a4e4dc"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0xcd532c53b1438f1e52870735be7eb1cfd938090d74177b77133802058fe5fb8a"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.005""",,,"hash: ""0xf10ee1dd5e4f1ffc5af5d06053741fe9505b687983c7bc5213354ac5b30e9b72"" from: ""0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0"" to: ""0xd3ea2b7f180b341aa5736a676de9abb21d399044"" tokenSymbol: ""ETH"" value: ""0.005""","hash: ""0xbf76e48d3944bc3e04549f462248783a3db546204597ef716117b4dee90b8029"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xb35a83bda02c2cb5af44a8afc79431f9c11e505c"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0x6e75d926294b1e4e250dab91f0c935e189d09bea535a539d94ed6d5c01619341"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.003""",,,,"hash: ""0x8e3180b27d225e93923fad4f55aa49820b16a7000b9994cbf157d785fde87d89"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xd53b399bf34305d1cd665c2b092d787c8a5e45b7"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0x79ea9003146038c52f6cc8ecb8190b21d0f499391afb750818e5d329a1fcc05e"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.009704948010535565""",,,,"hash: ""0x6b07e83651cc856512d42b87555fd1cbc5b7ba2c97ec2182e532082aa53d086b"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xd67d2f08cbc0e3b4cd6db121b5e0c0e5425268a2"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0x5ac8e302963ce7e6a0a40f41ea8b47abc3c847a9855c4c7228c2b7f75c7386fb"" from: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" to: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" tokenSymbol: ""ETH"" value: ""0.01""",,,,"hash: ""0x3a1fa99e83e504692422f9b30824a61bac9022972ed4f5af8f63df6dc38b07d4"" from: ""0xb4a3ac905164bf9e8dff4b6f04b1eab55814642a"" to: ""0xbfc4ee67d03dd3450e9e53137b8db0a347cd086a"" tokenSymbol: ""ETH"" value: ""0.005"""
"hash: ""0xb0f05d986e91c3b49ce47d47ea8feab084186a7638bcb928e4e4a34da3ec19a2"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.014""",,,,
"hash: ""0xadf791280e5b50272b6e8695b299338231fe43d5d1cf211487a2f30df2854f12"" from: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" to: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" tokenSymbol: ""ETH"" value: ""0.013""",,,,
"hash: ""0x70edc5dcab524537bc45b85e1231e015e5c495f00b1bd7d921b1aae5a3d0d6c0"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" tokenSymbol: ""ETH"" value: ""0.005""",,,,
"hash: ""0x57a709d8857251a93c1d90e98313757fcf80af13b24963514128ae93a8fce926"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.001""",,,,
"hash: ""0x9214d988d273803c6a0fbaef9c88575f2296e315e6ddc2656f8bcd873e4ec6d3"" from: ""0xd2033db9c5370ac76abd80823b5c5adc097e2fbf"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.01""",,,,
"hash: ""0x7509af28db789f20e011e13869219d7e6d0312a8351107933f5adc3b227c3a9d"" from: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.0003""",,,,
"hash: ""0xae206b06a81f7ffa0f880f653febd5475c49190121ce33a306201dfb11d6afb9"" from: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.00235""",,,,
"hash: ""0xf30546cdfceac5d66e9f011859df1618ffd691027b751f0438492fa41307b387"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.0024""",,,,
"hash: ""0xaa6e58c6767c893306777ebe61ff966cfcce897bf30e26344bd6b9d259e654a5"" from: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.0015""",,,,
"hash: ""0x1442041612bc1caf14d3692691f3e6e450b030e998edf9b58f8063207a69089e"" from: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.001""",,,,
"hash: ""0xbc3ba4c6a6b3b5180fed609c2545c21503137416f2b7e487311b644500a9875a"" from: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.0015""",,,,
"hash: ""0xea7c4c375d17a04cc1a2af08c44fb886b26dc789f11e993ec9ec79275ce44141"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.0015""",,,,
"hash: ""0x9b3d3b0fa0c628585a897edf2080058c0ca9ac0660dae68b9c9999d6f7be81a5"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.0083""",,,,
"hash: ""0xc990ce954ddd9114143fac18b810024ee4d890254a13ee7f149dfee3276066d5"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.001""",,,,
"hash: ""0x0a0e3190f5beed89cf9d3ba97ac790db5ea5335312527b92bceadd3da8e05ffe"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.051""",,,,
"hash: ""0x48e8896af75018f50ad8b90e2c46f12178b3f15950e1ef2b7cee78322643a0c0"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.0002""",,,,
"hash: ""0xc71a26464252cb9de31cf334bd8e8b07a8594eff01383f25e9114093fced1533"" from: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.0087""",,,,
"hash: ""0x7399e8d76013c63733e5ff6f37d1381d83cb30d824b844b069b0c57660376977"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.05923402""",,,,
"hash: ""0xb0a965ff7e01b9ffc634029e553ae5cff1eb9429dcfd1851b39d8cc1a71e5f9d"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.0002""",,,,
"hash: ""0x35262376bc99a4dacb416e9ca6653ffe8b700eafc86ccae97217eff410df5e26"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.0002""",,,,
"hash: ""0xe40c499ab22bf857a5272610f014bd891d3b99160b26857f01c77c01c338c853"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.0008""",,,,
"hash: ""0x6df9ddc93d07a3675c424c723623abb9bbc162b24cf94076e1a0a15163d1295c"" from: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.00025""",,,,
"hash: ""0xa2353bf56c26da8eccf412c7fa28bffc6acf67cccfce281b79678e3f8927308d"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.00025""",,,,
"hash: ""0x3caa4c591203b2bd68e265f4c23ab800145cf4841a9148af830e9999290eb822"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.0005""",,,,
"hash: ""0x781832e1c342f638017efe0233769c82b12f5e2c74a0febf5b907bf6dcfe6786"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.36""",,,,
"hash: ""0x26001ae8e6428369cad1069e92b430f058d81f58fc62e8dcb243140475e6270b"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.0003""",,,,
"hash: ""0x38337b6e92286d6b8e2daed4c8d3a49a62f4cca769965c9e94484ea49b0849e0"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.0003""",,,,
"hash: ""0xec05046f1759f6253325bef1ab7193fb496fa37ddad1f29976bd23442c4b6fbb"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.001""",,,,
"hash: ""0x043812cdf126508c0b134a37eebf1f6b34a2b4594b6706effd830ddec093ae00"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.001""",,,,
"hash: ""0xb80840b25be33cc042efb664242db5d9e48fc707979886b813a7c397213ccbce"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.001""",,,,
"hash: ""0x661daa9d841a3884940d55561b5efcd316ab198a262c2113892f64381906c440"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.0157""",,,,
"hash: ""0x67f5e5610c5f22ef268b8bda374e19669fcdf9bcec82f3884087e31271fbce13"" from: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.016""",,,,
"hash: ""0xffee9e97055b8c04c069acc0eea9ebaaa30ce8bedb829cadaa0028973af19809"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.0034""",,,,
"hash: ""0x067e3f6d9ea03814679c8808b27dba7d66e289c3d862fa86c82960ad6e07243c"" from: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" to: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" tokenSymbol: ""ETH"" value: ""0.002""",,,,
"hash: ""0x54c5d58720eb69fd2883640af70b39404ebbf2f1efdb74950cf0e9a5587b63ee"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.03""",,,,
"hash: ""0x80b4458bf23df82b67629284e54f409087f1b8bafc23d790856e1eb6b270529e"" from: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" to: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" tokenSymbol: ""ETH"" value: ""0.031""",,,,
"hash: ""0x5c6433ed660979aca57dcd92b499a06767d90625f183a8230140fc40000ca270"" from: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.00025""",,,,
"hash: ""0x55deb32897d979e074ddbbe0aa7cb3a6efdd5c0569e3bbdf7bc9ede8748829b8"" from: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.016""",,,,
"hash: ""0xd748c3896f1c034426822ba6c5855691bf3fbb16538292f0f8bd52ab7f47403d"" from: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.0003""",,,,
